the_geom,BoroCode,BoroName,specific_borough,Amount_of_Racks
POINT (-74.03028944010852 40.61808810433402),3,Brooklyn,,
POINT (-74.03028944010852 40.61808810433402),3,Brooklyn,,
POINT (-73.88283123486708 40.666433968080845),3,Brooklyn,,
POINT (-73.96947769747005 40.638942954137896),3,Brooklyn,,
POINT (-73.9302487877227 40.65061040148379),3,Brooklyn,,
POINT (-73.96310339109417 40.60695877856658),3,Brooklyn,,
POINT (-74.03053407849754 40.617432034585775),3,Brooklyn,,
POINT (-74.03053407849754 40.617432034585775),3,Brooklyn,,
POINT (-73.98022046476927 40.68159643437235),3,Brooklyn,,
POINT (-73.96820968032065 40.75933903947491),1,Manhattan,,
POINT (-74.00347068316927 40.65523724415044),3,Brooklyn,,
POINT (-73.96320655335379 40.79878489732232),1,Manhattan,,
POINT (-73.96320655335379 40.79878489732232),1,Manhattan,,
POINT (-73.95839529857841 40.649062245290445),3,Brooklyn,,
POINT (-73.86744557651393 40.732261545241),4,Queens,,
POINT (-73.95441484680806 40.73105799308113),3,Brooklyn,,
POINT (-73.96621237732921 40.683347083499754),3,Brooklyn,,
POINT (-73.88278796970003 40.666439413555764),3,Brooklyn,,
POINT (-73.96396002942511 40.76799745058759),1,Manhattan,,
POINT (-73.96396002942511 40.76799745058759),1,Manhattan,,
POINT (-73.96396002942511 40.76799745058759),1,Manhattan,,
POINT (-73.96315958177388 40.7988178189863),1,Manhattan,,
POINT (-73.9565572533986 40.67697871379833),3,Brooklyn,,
POINT (-73.9565572533986 40.67697871379833),3,Brooklyn,,
POINT (-73.96305656236044 40.60697523226552),3,Brooklyn,,
POINT (-73.96305656236044 40.60697523226552),3,Brooklyn,,
POINT (-73.95441484680806 40.73105799308113),3,Brooklyn,,
POINT (-73.95441484680806 40.73105799308113),3,Brooklyn,,
POINT (-73.98022046476927 40.68159643437235),3,Brooklyn,,
POINT (-73.86719685232151 40.73214048956544),4,Queens,,
POINT (-73.86719685232151 40.73214048956544),4,Queens,,
POINT (-73.86719685232151 40.73214048956544),4,Queens,,
POINT (-73.86719685232151 40.73214048956544),4,Queens,,
POINT (-73.86719685232151 40.73214048956544),4,Queens,,
POINT (-73.96599421126517 40.80006754125285),1,Manhattan,,
POINT (-73.96471562113358 40.772784510823755),1,Manhattan,,
POINT (-73.95439319805682 40.73105798450898),3,Brooklyn,,
POINT (-73.86709237267503 40.73206077120878),4,Queens,,
POINT (-73.86691576940649 40.73196175525755),4,Queens,,
POINT (-73.96614748450587 40.68333334059297),3,Brooklyn,,
POINT (-73.93588343399409 40.69734897866633),3,Brooklyn,,
POINT (-73.93688210321639 40.71287941274589),3,Brooklyn,,
POINT (-73.88274470452588 40.66644485901445),3,Brooklyn,,
POINT (-73.96311982310286 40.79886995599431),1,Manhattan,,
POINT (-73.95442203302078 40.731101911923496),3,Brooklyn,,
POINT (-73.8669337554464 40.731989224466616),4,Queens,,
POINT (-73.8669337554464 40.731989224466616),4,Queens,,
POINT (-73.8669337554464 40.731989224466616),4,Queens,,
POINT (-73.8669337554464 40.731989224466616),4,Queens,,
POINT (-73.8669337554464 40.731989224466616),4,Queens,,
POINT (-73.96608259170927 40.683319597649536),3,Brooklyn,,
POINT (-73.95442921736536 40.731148576414775),3,Brooklyn,,
POINT (-73.96608259170927 40.683319597649536),3,Brooklyn,,
POINT (-73.96608259170927 40.683319597649536),3,Brooklyn,,
POINT (-73.96593278167025 40.80011967282526),1,Manhattan,,
POINT (-73.95847432011212 40.64947948099647),3,Brooklyn,,
POINT (-73.99550308223402 40.6951325100487),3,Brooklyn,,
POINT (-73.9848502775159 40.72741549443149),1,Manhattan,,
POINT (-73.9815606269569 40.72457419145083),1,Manhattan,,
POINT (-74.00277976332968 40.680535874062656),3,Brooklyn,,
POINT (-73.9848502775159 40.72741549443149),1,Manhattan,,
POINT (-74.00478333251343 40.71640716612851),1,Manhattan,,
POINT (-73.95964012579667 40.68224156783161),3,Brooklyn,,
POINT (-74.00277976332968 40.680535874062656),3,Brooklyn,,
POINT (-73.9848502775159 40.72741549443149),1,Manhattan,,
POINT (-73.92996049124619 40.705530421693744),3,Brooklyn,,
POINT (-73.92996049124619 40.705530421693744),3,Brooklyn,,
POINT (-74.00277976332968 40.680535874062656),3,Brooklyn,,
POINT (-74.00277976332968 40.680535874062656),3,Brooklyn,,
POINT (-74.00277976332968 40.680535874062656),3,Brooklyn,,
POINT (-74.00277976332968 40.680535874062656),3,Brooklyn,,
POINT (-74.00277976332968 40.680535874062656),3,Brooklyn,,
POINT (-73.95633506183901 40.730007496163445),3,Brooklyn,,
POINT (-73.99550308223402 40.6951325100487),3,Brooklyn,,
POINT (-73.98090833462675 40.59613763580268),3,Brooklyn,,
POINT (-73.9032710800335 40.700172515767086),4,Queens,,
POINT (-74.00364366707241 40.65506706270143),3,Brooklyn,,
POINT (-73.96887708744774 40.63654933843687),3,Brooklyn,,
POINT (-73.96589661939123 40.80020474850162),1,Manhattan,,
POINT (-73.95836295100555 40.64892499468288),3,Brooklyn,,
POINT (-73.86361853859538 40.728117980439755),4,Queens,,
POINT (-73.87364210223161 40.74873154766205),4,Queens,,
POINT (-74.03055209218418 40.61744026416125),3,Brooklyn,,
POINT (-74.03055209218418 40.61744026416125),3,Brooklyn,,
POINT (-73.84302957417867 40.673756280469135),4,Queens,,
POINT (-73.86361130020076 40.72812895088193),4,Queens,,
POINT (-73.87391963651588 40.75083158540693),4,Queens,,
POINT (-73.87391963651588 40.75083158540693),4,Queens,,
POINT (-73.84570764488495 40.680193664495654),4,Queens,,
POINT (-73.84748758750582 40.68383561133545),4,Queens,,
POINT (-73.84569321706157 40.68019638991979),4,Queens,,
POINT (-73.98032147243035 40.6814098075162),3,Brooklyn,,
POINT (-73.87352297538081 40.748745140642875),4,Queens,,
POINT (-73.84300433139555 40.67375899080061),4,Queens,,
POINT (-74.03307041675721 40.61851552561276),3,Brooklyn,,
POINT (-74.03307041675721 40.61851552561276),3,Brooklyn,,
POINT (-73.86359320302 40.728156376983996),4,Queens,,
POINT (-73.96542532672977 40.75489449508635),1,Manhattan,,
POINT (-73.96542532672977 40.75489449508635),1,Manhattan,,
POINT (-73.95443640359737 40.73119249525569),3,Brooklyn,,
POINT (-73.95443640359737 40.73119249525569),3,Brooklyn,,
POINT (-73.93577169302631 40.697291276349894),3,Brooklyn,,
POINT (-73.96542532672977 40.75489449508635),1,Manhattan,,
POINT (-73.95840602238222 40.64920223374688),3,Brooklyn,,
POINT (-73.84608430290041 40.6810203461516),4,Queens,,
POINT (-73.87344355998076 40.74875328764919),4,Queens,,
POINT (-73.84564994628995 40.680199076654574),4,Queens,,
POINT (-74.03307760995985 40.61849356524751),3,Brooklyn,,
POINT (-73.87386906623975 40.750853488000175),4,Queens,,
POINT (-74.03311001743496 40.61847159762219),3,Brooklyn,,
POINT (-73.8729346104179 40.74878840900878),4,Queens,,
POINT (-73.98032147243035 40.6814098075162),3,Brooklyn,,
POINT (-73.86357510700805 40.728183803084484),4,Queens,,
POINT (-73.87384021867703 40.75083973268436),4,Queens,,
POINT (-73.87289129619462 40.748791105963356),4,Queens,,
POINT (-73.87322336429544 40.748775003463145),4,Queens,,
POINT (-73.8456066691603 40.680204508136455),4,Queens,,
POINT (-73.93575729428524 40.697263820688356),3,Brooklyn,,
POINT (-73.96885907108968 40.636552078340756),3,Brooklyn,,
POINT (-73.9635121359551 40.682767112221654),3,Brooklyn,,
POINT (-73.89215647301157 40.82024524085441),2,Bronx,,
POINT (-73.89215647301157 40.82024524085441),2,Bronx,,
POINT (-73.89215647301157 40.82024524085441),2,Bronx,,
POINT (-73.89215647301157 40.82024524085441),2,Bronx,,
POINT (-73.87381491792969 40.75085891818329),4,Queens,,
POINT (-73.86355338615405 40.728219459148406),4,Queens,,
POINT (-73.88261129831974 40.6664639363831),3,Brooklyn,,
POINT (-73.96585326564691 40.80022669343977),1,Manhattan,,
POINT (-74.03314599285267 40.618381009284214),3,Brooklyn,,
POINT (-73.96579541782948 40.800339209872355),1,Manhattan,,
POINT (-73.9508763301792 40.66598908878084),3,Brooklyn,,
POINT (-73.96299329410583 40.79907851432546),1,Manhattan,,
POINT (-73.96299329410583 40.79907851432546),1,Manhattan,,
POINT (-73.9664539005103 40.62610473604827),3,Brooklyn,,
POINT (-73.95442193915221 40.731239150278206),3,Brooklyn,,
POINT (-73.89323002298009 40.826690838743495),2,Bronx,,
POINT (-73.96340398413678 40.68274237497265),3,Brooklyn,,
POINT (-74.00393557685318 40.654784340268996),3,Brooklyn,,
POINT (-73.93024541639734 40.65038807151111),3,Brooklyn,,
POINT (-73.85968638530453 40.87522249562846),2,Bronx,,
POINT (-73.96537114719884 40.754965842063584),1,Manhattan,,
POINT (-73.96556344769904 40.683212397549866),3,Brooklyn,,
POINT (-73.96556344769904 40.683212397549866),3,Brooklyn,,
POINT (-73.96374687208477 40.76829107127456),1,Manhattan,,
POINT (-73.96374687208477 40.76829107127456),1,Manhattan,,
POINT (-73.96374687208477 40.76829107127456),1,Manhattan,,
POINT (-73.95835211425441 40.6489661624297),3,Brooklyn,,
POINT (-73.95445796047424 40.73132699652323),3,Brooklyn,,
POINT (-74.00399684140812 40.6547266978621),3,Brooklyn,,
POINT (-73.96271437694344 40.607065699845975),3,Brooklyn,,
POINT (-73.84976596585356 40.82642557247554),2,Bronx,,
POINT (-73.87288043228554 40.74881030719286),4,Queens,,
POINT (-73.95485135232204 40.720523786784526),3,Brooklyn,,
POINT (-73.97906773504762 40.689844268954545),3,Brooklyn,,
POINT (-73.97906773504762 40.689844268954545),3,Brooklyn,,
POINT (-73.99009756044951 40.71836934276995),1,Manhattan,,
POINT (-74.00225849641043 40.725303006835006),1,Manhattan,,
POINT (-73.94037721970034 40.83005968120754),1,Manhattan,,
POINT (-73.9889238778954 40.725966727024456),1,Manhattan,,
POINT (-74.00736238568784 40.714647638348474),1,Manhattan,,
POINT (-73.98740195641817 40.722826567943514),1,Manhattan,,
POINT (-73.99689526714671 40.69093854874342),3,Brooklyn,,
POINT (-74.09638702115302 40.588416100986166),5,Staten Island,,
POINT (-73.9889238778954 40.725966727024456),1,Manhattan,,
POINT (-73.97906773504762 40.689844268954545),3,Brooklyn,,
POINT (-73.97906773504762 40.689844268954545),3,Brooklyn,,
POINT (-73.97906773504762 40.689844268954545),3,Brooklyn,,
POINT (-74.00225849641043 40.725303006835006),1,Manhattan,,
POINT (-74.00225849641043 40.725303006835006),1,Manhattan,,
POINT (-73.98740195641817 40.722826567943514),1,Manhattan,,
POINT (-73.99689526714671 40.69093854874342),3,Brooklyn,,
POINT (-73.99689526714671 40.69093854874342),3,Brooklyn,,
POINT (-73.95485135232204 40.720523786784526),3,Brooklyn,,
POINT (-74.09638702115302 40.588416100986166),5,Staten Island,,
POINT (-73.97906773504762 40.689844268954545),3,Brooklyn,,
POINT (-73.95485135232204 40.720523786784526),3,Brooklyn,,
POINT (-73.95485135232204 40.720523786784526),3,Brooklyn,,
POINT (-73.95485135232204 40.720523786784526),3,Brooklyn,,
POINT (-73.98388740939427 40.72555441876063),1,Manhattan,,
POINT (-73.98388740939427 40.72555441876063),1,Manhattan,,
POINT (-73.92762452932114 40.860546080892384),1,Manhattan,,
POINT (-73.89161675520444 40.8210955971655),2,Bronx,,
POINT (-73.9655532499632 40.80067124995549),1,Manhattan,,
POINT (-73.9337828173966 40.70273576710964),3,Brooklyn,,
POINT (-73.89161675520444 40.8210955971655),2,Bronx,,
POINT (-73.96436876853062 40.77326198855194),1,Manhattan,,
POINT (-73.87302433457835 40.750945882124896),4,Queens,,
POINT (-73.87302433457835 40.750945882124896),4,Queens,,
POINT (-73.87302433457835 40.750945882124896),4,Queens,,
POINT (-73.87302433457835 40.750945882124896),4,Queens,,
POINT (-73.87302433457835 40.750945882124896),4,Queens,,
POINT (-73.87271438298495 40.748826592288204),4,Queens,,
POINT (-73.84514017318546 40.68080773194145),4,Queens,,
POINT (-73.8631842633239 40.728759738554174),4,Queens,,
POINT (-73.73945289857899 40.719941392336054),4,Queens,,
POINT (-73.87265662714366 40.74883201794006),4,Queens,,
POINT (-73.86319505350576 40.72877621989657),4,Queens,,
POINT (-73.87260248037781 40.748837447554806),4,Queens,,
POINT (-73.84433363211713 40.68034826582276),4,Queens,,
POINT (-73.87216572726345 40.748864411111356),4,Queens,,
POINT (-74.03337983960925 40.617810025005795),3,Brooklyn,,
POINT (-73.95447233114875 40.731417578947664),3,Brooklyn,,
POINT (-73.96533863670692 40.755015238514055),1,Manhattan,,
POINT (-73.9835636036506 40.76578965363443),1,Manhattan,,
POINT (-73.96561471178896 40.800555990006856),1,Manhattan,,
POINT (-73.85998749658418 40.87131990291118),2,Bronx,,
POINT (-73.96533863670692 40.755015238514055),1,Manhattan,,
POINT (-73.96533863670692 40.755015238514055),1,Manhattan,,
POINT (-73.96533863670692 40.755015238514055),1,Manhattan,,
POINT (-73.9615529510643 40.66641310357126),3,Brooklyn,,
POINT (-73.9615529510643 40.66641310357126),3,Brooklyn,,
POINT (-73.89673106871915 40.82220366851595),2,Bronx,,
POINT (-73.89673106871915 40.82220366851595),2,Bronx,,
POINT (-74.00449776417535 40.65422163967845),3,Brooklyn,,
POINT (-74.00449776417535 40.65422163967845),3,Brooklyn,,
POINT (-73.96542284742658 40.68318216295104),3,Brooklyn,,
POINT (-73.95447233114875 40.731417578947664),3,Brooklyn,,
POINT (-74.03338703400695 40.61779080940631),3,Brooklyn,,
POINT (-73.87204299724291 40.74887525381728),4,Queens,,
POINT (-74.03336541924575 40.61778532610769),3,Brooklyn,,
POINT (-73.8729268862032 40.75094577466119),4,Queens,,
POINT (-73.87228482184847 40.748867287971514),4,Queens,,
POINT (-73.8719599671441 40.74888614053085),4,Queens,,
POINT (-74.03337261364494 40.61776611050906),3,Brooklyn,,
POINT (-73.87291963638906 40.750962235131134),4,Queens,,
POINT (-73.8722667711536 40.74887001270089),4,Queens,,
POINT (-73.84770882819353 40.68800247310751),4,Queens,,
POINT (-73.96548819024997 40.8007590615789),1,Manhattan,,
POINT (-73.96272581287263 40.799446221793886),1,Manhattan,,
POINT (-73.95830185874605 40.64865049383978),3,Brooklyn,,
POINT (-73.95445068040455 40.7314203151353),3,Brooklyn,,
POINT (-73.87176503825556 40.74890513689646),4,Queens,,
POINT (-73.84429039323621 40.680337228229895),4,Queens,,
POINT (-73.84429039323621 40.680337228229895),4,Queens,,
POINT (-73.86311911077567 40.72886121791011),4,Queens,,
POINT (-73.87175059661779 40.74890786556296),4,Queens,,
POINT (-73.84428317607559 40.68033996323492),4,Queens,,
POINT (-74.03339060443028 40.617727678264174),3,Brooklyn,,
POINT (-73.87286548267494 40.75097040960682),4,Queens,,
POINT (-73.96353732634725 40.768576458493044),1,Manhattan,,
POINT (-73.9627077583247 40.7994379817885),1,Manhattan,,
POINT (-73.95829820532572 40.64873009108052),3,Brooklyn,,
POINT (-73.96268194878341 40.60709313722367),3,Brooklyn,,
POINT (-73.84382836402644 40.68056716290018),4,Queens,,
POINT (-73.96529892447396 40.75503169500036),1,Manhattan,,
POINT (-73.96268605194801 40.799501103368534),1,Manhattan,,
POINT (-73.96427483008468 40.77338821718312),1,Manhattan,,
POINT (-73.96419897439847 40.77345681196351),1,Manhattan,,
POINT (-73.95966801563095 40.66593486683951),3,Brooklyn,,
POINT (-73.95966801563095 40.66593486683951),3,Brooklyn,,
POINT (-73.95966801563095 40.66593486683951),3,Brooklyn,,
POINT (-73.95966801563095 40.66593486683951),3,Brooklyn,,
POINT (-73.95966801563095 40.66593486683951),3,Brooklyn,,
POINT (-73.95966801563095 40.66593486683951),3,Brooklyn,,
POINT (-74.00458785757593 40.65413654716042),3,Brooklyn,,
POINT (-73.96350480785155 40.768625853426556),1,Manhattan,,
POINT (-73.9544867018624 40.731508161369135),3,Brooklyn,,
POINT (-73.89166670724249 40.82148264969406),2,Bronx,,
POINT (-74.00422748332522 40.65450710663862),3,Brooklyn,,
POINT (-73.96312999564014 40.68268739216627),3,Brooklyn,,
POINT (-73.96351924097692 40.76863958167209),1,Manhattan,,
POINT (-73.96267835656437 40.607076667316015),3,Brooklyn,,
POINT (-73.96267835656437 40.607076667316015),3,Brooklyn,,
POINT (-73.95452264099264 40.73171677744288),3,Brooklyn,,
POINT (-73.89166341147603 40.821287771900195),2,Bronx,,
POINT (-73.96547013500401 40.8007508220079),1,Manhattan,,
POINT (-73.96514720085415 40.75527593108739),1,Manhattan,,
POINT (-73.96547013500401 40.8007508220079),1,Manhattan,,
POINT (-73.96263184976837 40.79954500136081),1,Manhattan,,
POINT (-73.96263184976837 40.79954500136081),1,Manhattan,,
POINT (-73.84980177040528 40.82657108983965),2,Bronx,,
POINT (-73.84980177040528 40.82657108983965),2,Bronx,,
POINT (-73.95452264099264 40.73171677744288),3,Brooklyn,,
POINT (-73.95450099015328 40.73171951363988),3,Brooklyn,,
POINT (-73.89168456239426 40.821611668924945),2,Bronx,,
POINT (-73.95090177657747 40.66569815282583),3,Brooklyn,,
POINT (-74.00428514339094 40.6544494642087),3,Brooklyn,,
POINT (-73.96261014482592 40.7996053791046),1,Manhattan,,
POINT (-73.95450099015328 40.73171951363988),3,Brooklyn,,
POINT (-73.98926781568636 40.740975074640296),1,Manhattan,,
POINT (-73.98926781568636 40.740975074640296),1,Manhattan,,
POINT (-73.98926781568636 40.740975074640296),1,Manhattan,,
POINT (-73.98926781568636 40.740975074640296),1,Manhattan,,
POINT (-73.98926781568636 40.740975074640296),1,Manhattan,,
POINT (-73.98926781568636 40.740975074640296),1,Manhattan,,
POINT (-74.13076203047825 40.613195117246306),5,Staten Island,,
POINT (-73.93635894608029 40.71300538353927),3,Brooklyn,,
POINT (-73.9428119003282 40.70488701420056),3,Brooklyn,,
POINT (-73.95801140866737 40.72079122462166),3,Brooklyn,,
POINT (-73.95027808256052 40.801225597320006),1,Manhattan,,
POINT (-73.99012281333432 40.71836385543076),1,Manhattan,,
POINT (-73.99225054901933 40.724020966357955),1,Manhattan,,
POINT (-73.99225054901933 40.724020966357955),1,Manhattan,,
POINT (-73.99227781121743 40.73782708545819),1,Manhattan,,
POINT (-74.00430354156508 40.71618211425355),1,Manhattan,,
POINT (-74.00003246983636 40.72420787028512),1,Manhattan,,
POINT (-73.9650768602477 40.710443091045875),3,Brooklyn,,
POINT (-73.95027808256052 40.801225597320006),1,Manhattan,,
POINT (-73.99225054901933 40.724020966357955),1,Manhattan,,
POINT (-73.99227781121743 40.73782708545819),1,Manhattan,,
